time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0.0,-0.007439793492330141,221.72914196114323,-110.83517645795742,-0.00020412078379314968,-0.03100036542467562,0.0,0.0,0.9121738477682183,-6.771210932298237e-08,0.0,0.0,-0.0141539153841321,0.0,0.03915714546771202,0.0,0.0,1.3965565426572604,-0.0013115136752438437,0.0,0.0,0.0,0.0,-0.002139218500128087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,-0.002047420987507201,-1.719527357881518e-07,-0.003728302610779696,-3.5236044558172764e-05,0.07184293565558388,0.0,-0.03003590231920578,0.0,-0.03316964641379419,0.0,-0.08243675414566248,-0.0014254522032898884,-0.02659184386004623,0.025446152408146405,0.0,0.0,6.531200282049109,0.0,-0.023924787158958755,0.0,-0.00574108414740701,0.0,0.0,0.0,0.0,-0.04424286148582294,-0.0012762107342570474,0.0,0.0,-1.3072377230911323e-07,0.0,0.0,0.0,0.09211072025551202,-0.0,-125.67329709790177,0.0,-3.667282972366989e-05,0.0,0.0,-0.01077202710333654,0.0,0.06412968716297973,-6.237823152495135e-06,0.0,-3.906492949238229e-06,0.0,-0.0003473426510117513,11.605530647230585,0.0
0.20028612303290416,-0.007439793492330141,109.98683492714062,-34.73680372380667,-0.00020412078379314968,-0.03100036542467562,0.0,0.0,0.8774976449367482,-6.771210932298237e-08,0.0035126286825140243,0.03450216634075897,-0.0141539153841321,0.0,0.048795717901143586,0.0,0.0,1.5539570063956551,-0.0013115136752438437,0.0,0.0,0.0,0.0,-0.002139218500128087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,-0.002047420987507201,-1.719527357881518e-07,-0.003728302610779696,-3.5236044558172764e-05,0.08774041294387197,0.0,-0.03003590231920578,0.0,-0.032891882397462276,0.0,-0.08243675414566248,-0.0014254522032898884,-0.02659184386004623,0.04393386280161784,0.0,0.0,4.526213355394483,0.0,-0.023924787158958755,0.0,-0.00574108414740701,0.0,0.0,0.0,0.0,-0.04424286148582294,-0.0012762107342570474,0.0,0.0,56.52935137875941,0.0,0.0,0.0,0.1193046425280308,-0.0,-48.51729616368594,0.0,-3.667282972366989e-05,0.0,0.0,-0.01077202710333654,0.0,0.07548914260797082,0.03716663868520836,0.0,-3.906492949238229e-06,0.0,-0.0003473426510117513,8.02262708289886,0.0
0.4005722460658083,-0.007439793492330141,51.83307427801585,-10.300361379587658,-0.00020412078379314968,-0.03100036542467562,0.0,0.0,0.6331047387472448,-6.771210932298237e-08,0.002146063711272289,0.009991222197491777,-0.01415318463670516,0.0,0.04560512425114797,0.0,0.0,1.2960185791151908,0.03486774400299909,0.0,0.0,0.0,0.0,-0.002139218500128087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,-0.002047420987507201,-1.719527357881518e-07,-0.003728302610779696,-3.517662398430772e-05,0.07369258024166839,0.0,-0.03003590231920578,0.0,-0.032891882397462276,0.0,-0.08243675414566248,-0.0014252142417221397,-0.02659184386004623,0.05233635392399552,0.0,0.0,2.3524959099958007,0.0,-0.023924787158958755,0.0,-0.00574108414740701,0.0,0.0,0.0,0.0,-0.04424286148582294,-0.0012762107342570474,0.0,0.0,37.614557640771196,0.0,0.0,0.0,0.12371179704185985,-13.177625142886383,-16.32409236514916,0.0,-3.667282972366989e-05,0.0,0.0,-0.01076473081568573,0.0,0.0662672568674231,0.06965622425552334,0.0,-3.906492949238229e-06,0.0,-0.0003473426510117513,4.159387981787699,0.0
0.6008583690987125,-0.007439793492330141,27.375097528274182,-4.824374073644424,-0.00020412078379314968,-0.03100036542467562,0.0,0.0,0.4060248793732777,-6.767537549744932e-08,0.0009833638570523897,0.002171070151984447,-0.01415318463670516,0.0,0.037753169872033567,0.0,0.0,0.9603751992089375,0.08087921974271882,0.0,0.0,0.0,0.0,-0.0016674340465635692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,-0.002047420987507201,-1.719527357881518e-07,-0.003728302610779696,-3.517662398430772e-05,0.05326460181502517,0.0,-0.03003590231920578,0.0,-0.031015428257733332,0.0,-0.034169828719006076,-0.0014252142417221397,-0.02659184386004623,0.05441699130459913,0.0,0.0,1.0868011664568031,0.0,-0.023924787158958755,0.0,-0.00574108414740701,0.0,0.0,0.0,0.0,-0.04424286148582294,-0.0012762107342570474,0.0,0.0,20.778976409801437,0.0,0.0,0.0,0.12022234516509692,-7.082721656380079,-7.998439029101007,0.0,-3.667282972366989e-05,0.0,0.0,-0.01076473081568573,0.0,0.05197735618756286,0.0732003839007825,0.0,-3.905705222415101e-06,0.0,0.8507884228223407,1.9168567498674693,0.0
0.8011444921316166,-0.007439793492330141,17.430471108950393,-1.4441404729502882,-0.0002056386076952717,-0.03100036542467562,0.0,0.0,0.24411867498205714,-6.767537549744932e-08,0.0004005284321876156,0.0004193499286266674,-0.01415318463670516,0.0,0.02940384268602491,0.0,0.0,0.6667900797679875,0.09068946527530024,0.0,0.0,0.0,0.0,0.03815559044130786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,-0.002047420987507201,-1.719527357881518e-07,0.036530630436234834,0.055211942192007375,0.03495087824824671,0.0,-0.03003590231920578,0.0,-0.027496500279087826,0.0,0.01683418484709488,0.07189494281462706,-0.02659184386004623,0.052530749710794335,0.0,0.0,0.47064509888537054,0.0,-0.023924787158958755,0.0,-0.00574108414740701,0.0,0.0,0.0,0.0,-0.04424286148582294,0.04471198223521677,0.0,0.0,10.998558010074055,0.0,0.0,0.0,0.11503817842421006,-4.450032880522429,-2.758291380237181,0.0,-3.667282972366989e-05,0.0,0.0,-0.01076473081568573,0.0,0.038239611148512494,0.11615492147730487,0.0,-3.905705222415101e-06,0.0,0.6932944343301357,0.8281728111515847,0.0
1.0014306151645207,-0.007439793492330141,8.216473318866507,-0.4276472667417831,-0.0002056386076952717,-0.03100036542467562,0.0,0.0,0.14090311523287777,-6.771210932298237e-08,0.00015294093315526441,7.597527654986996e-05,-0.01415318463670516,0.0,0.02206305271634896,0.0,0.0,0.44403406834498,0.08385183197936555,0.0,0.0,0.0,0.0,0.04719675116967616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015790373987693805,0.0,0.07091124596146825,-1.7261336152352922e-07,0.37894792752178674,0.0502767685370025,0.020933911626734785,0.0,-0.018825431548019547,0.0,0.01771664530933796,0.0,0.06548679902795118,0.10624561812333279,0.03192519104979824,0.048455957003884116,0.0,0.0,0.6988445598523132,0.0,-0.023924787158958755,0.0,0.0023817710019101252,0.0,0.0,0.0,0.0,-0.022709395373616742,0.09700685002105142,0.0,0.0,5.756327116419987,0.0,0.0,0.0,0.10883665541133199,-1.990044827598289,-5.880734499621947,0.0,-3.667282972366989e-05,0.0,0.0,0.017746422613728798,0.0,0.027021019079521213,0.19606926896694346,0.0,-3.906492949238229e-06,0.0,0.6208912332519718,0.3434970632274128,0.0
1.201716738197425,0.04810059154651006,3.913751530345586,-0.12577830113681582,-0.0002056386076952717,-0.03100036542467562,0.0,0.0,0.07971569191120775,0.015380176029376679,5.6306473380179666e-05,1.3207405616309387e-05,-0.0141539153841321,0.0,0.016038103870382073,0.0,0.0,0.2887558553984993,0.07076594169900707,0.0,0.0,0.0,0.0,0.04327699759322799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015849659906333757,0.0,0.0818156240498143,0.0408543132118995,0.2764238070761648,0.07129849391720973,0.01105271827006011,0.0,-0.011009600463935308,0.0,0.044771244799658765,0.0,0.066603566804935,0.11899525398071557,0.035905512543034236,0.0430949019977621,0.0,0.0,0.955735238257674,0.0,-0.024162251539603243,0.0,0.005363133174094726,0.0,0.0,0.0,0.0,-0.008245477214604367,0.20630953883798006,0.0,0.0,3.1015950845929208,0.0,0.0,0.0,0.1026591924390695,-0.8124968111500386,-4.118885900594566,0.0,-3.667282972366989e-05,0.0,0.0,0.03134479225930391,0.0,0.018659635715544895,0.2554765982958376,0.0,-3.906492949238229e-06,0.0,0.43866095328817345,0.1385126363470161,0.0
1.4020028612303292,0.5050073458185448,5.262205382306492,-0.03723365200063553,-0.0002056386076952717,-0.03100036542467562,0.0,0.0,0.04401759821373656,0.05001161506711226,2.008344311953141e-05,2.2361643233626463e-06,-0.0141539153841321,0.0,0.011443218054036195,0.0,0.0,0.18242293318507694,0.05677869592391977,0.0,0.0,0.0,0.0,0.03504315719242806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015849659906333757,0.0,0.07302791626322137,0.030021919628767147,0.17359574603034925,0.056657595944887576,0.004363222941323921,0.0,-0.0057866136323942675,0.0,0.04604990157258839,0.0,0.061106169347700925,0.12022738650313358,0.03421722447883494,0.03732103292182863,0.0,0.0,1.0246024672820637,0.0,-0.024244091278039444,0.0,0.005625452593415511,0.0,0.0,0.0,0.0,-0.001729139467828321,0.18984118811560122,0.0,0.0,6.133436120410505,0.0,0.0,0.0,0.09971930104446004,-0.3244652336996179,-1.7998171716646865,0.0,0.5901627062102696,0.0,0.0,0.03597392002597058,0.0,0.012551167553553016,0.24514972709126198,0.0,-3.9096639761928506e-06,0.0,0.2973208615536626,0.054713905531661694,0.0
1.6022889842632333,0.6164313239385957,2.4798978240706533,-0.011022127096149848,0.07415283132068147,-0.03100036542467562,0.0,0.0,0.023818653644627603,0.06501963479529814,7.011492754827049e-06,3.702197996197904e-07,-0.004979511570333919,0.0,0.008021235566985703,0.0,0.0,0.11298530241153087,0.043690309463399954,0.0,0.0,0.0,0.0,0.02640636846865301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015855060689496495,0.0,0.059142324743752264,0.12790126821824244,0.10555245837281108,0.039816082419293686,0.0,0.0,-0.002513138462332498,0.0,0.03677167740920476,0.0,0.054849530873715434,0.1152594411310245,0.029996335032836993,0.03154828685819811,0.0,0.0,0.5952486970034429,0.0,-0.024244091278039444,0.0,0.004598986073586126,0.0,0.0,0.0,0.0,0.00035617378402169115,0.34284528276257675,0.0,0.0,3.8480121230060855,0.0,0.0,0.0,0.09485566161211871,-0.1283055068860069,-0.6138644332225041,0.0,0.5561109175382357,0.0,0.0,0.03525131294285098,0.0,0.008346583723499402,0.20926277416278005,0.0,0.0007737062853613527,0.0,0.19976538827352833,0.02127444431888873,0.0
1.8025751072961373,0.6015322622699755,8.571910168438679,-0.0032628355821861725,0.08838556341962694,-0.03100036542467562,0.0,0.0,0.012729549806303154,0.06835169348237043,2.409591286665734e-06,6.033594845104677e-08,-0.0012222917640969655,0.0,0.005553148499054923,0.0,0.0,0.06863728753218394,0.032700296789559644,0.0,0.0,0.0,0.0,0.018901670948549255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012733453136725408,0.0,0.045973797818114275,0.09336776519893962,0.4917352331755077,0.026916492932630428,-0.00278087081050408,0.0,-0.0006969752649964855,0.0,0.024468619854848685,0.0,0.04873564307192362,0.10740916654785702,0.02571542332276127,0.026082788363820213,0.0,0.0,0.28942843634993054,0.0,-0.024244091278039444,0.0,0.003075939986336372,0.0,0.0,0.0,0.0,0.0,0.31002839427654816,0.0,0.0,3.311047066279344,0.0,0.0,0.0,0.09943204791860301,-0.05055667767551017,-0.20333552127305143,0.0,0.39300865209317226,0.0,0.0,0.031708107155930136,0.0,0.005458082549006985,0.16817967430365044,0.0,0.0011410845177277675,0.0,0.13393644419720274,0.008169614262982607,0.0
