time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.0,0.0,0.0,-8.683031807241536e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,17.930701420734646,-0.005128201956875611,0.10635676196346226,0.0,3.9342138898898544,0.0,0.0,-1.3368864014961656e-09,0.5294262419924611,0.0,0.0600677680956151,6.704408573445833,-1.3942076177291349e-08,-0.0,0.0,0.04401421887971726,0.033924744187155256,0.0,-2.3915361994328427e-06,0.0,0.0,-5.514514412015977e-09,0.0,0.0,-0.00014616928773721622,0.03262680245890771,0.0,0.0,-0.0013785714942403265,0.0,-0.007929530106996891,-0.0007178946426911697,0.0,0.03069673582426637,-5.84430767665716e-06,-0.004943471165233777,-0.005879949672769588,-0.01560825380311592,-0.0037000174817619727,0.2502617058139658,-0.0005510579129271898,-0.00012206071330045048,-0.004181936411781031,-4.412243095197097e-05,-0.0002534316345083005,-4.2040688223536606e-07,-1.5051094011552305e-06,-5.443427794724182e-11,-0.00015592367094336454,0.9757225302718389,0.0,-0.1725827466058034,0.0,-0.00020607815373391256,-0.022262151177213217,-2.8430076583112026e-06,0.06530301581859967,0.0,0.0,0.0,-0.00014347885180588407,-0.0002716358065085724,-0.0006199434844445471,-0.0017250926799211802,-0.0020727276665857127,0.0,-0.0,-4.1081676738207765e-05,0.0,-4.2148510755547065e-05,-4.5388699431673606e-07,-55.54827418166871,-9.971051305362154e-10,-1.439186037945742e-08,-8.004968525631306e-05,-0.020503106342824193,-0.009459543217569703,0.0,0.7757828523209163,-0.000657550684505946,0.0,0.0,-0.01564643829599065,0.0,-1.3089050775080617e-05,0.0,0.04880164419445233,0.0,0.0,0.0,0.0,0.0,2.198068236067537,0.0,0.0,-2.0937971956753053e-09,-0.002696197026533818,-2.298705955307349e-05,-0.0008236267410513151,0.0,-0.0,0.0,0.0,-0.0,3.6195749796076884e-13,0.0,10.403675916576528,0.0,-0.00973426015426652,-0.015036411776095748,-3.4922824252788094e-08,0.0,-0.0006106476392889054,-0.0006442547671377353,-0.0019495970832196508,-0.000202009116717327,0.03265334696389593,-0.00399688171423417,1.9295923310535354,0.14060343202235068,-0.0015340342216795138,-1.5586641657363588e-05,-0.0014094096892693783,0.0,-0.00018409523977520645,0.0
0.20028612303290416,0.0,0.0,-8.683031807241536e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,12.87166502637791,-0.005128201956875611,0.12485017621481179,0.0,4.546416566222329,0.0,0.0,-1.3368864014961656e-09,0.7359311400633629,0.0,0.1338538762694623,5.672588336455388,-1.3942076177291349e-08,-0.0,0.0,0.04217546471253898,0.07247648719532468,0.0,0.5365082153368996,0.0,0.0,-5.514514412015977e-09,0.0,0.0,-0.00014616928773721622,0.03322922122000473,0.0,0.0,-0.0013785714942403265,0.0,-0.007929530106996891,-0.0007178946426911697,0.0,0.03903060213721784,0.05438307248935374,0.0024020200376067996,-0.005879949672769588,-0.01560825380311592,-0.0037000174817619727,0.27710989328459,-0.0005510579129271898,-0.00012206071330045048,-0.004181936411781031,-4.412243095197097e-05,-0.0002534316345083005,0.08669098854009477,-1.5051094011552305e-06,-5.443427794724182e-11,-0.00015592367094336454,0.992088401741819,0.0,-0.1725827466058034,0.0,-0.00020607815373391256,-0.022262151177213217,-2.8430076583112026e-06,0.08606485539020933,0.0,0.0,0.0,-0.00014347885180588407,-0.0002716358065085724,-0.0006199434844445471,-0.0017250926799211802,-0.0020727276665857127,0.0,-0.0,-4.1081676738207765e-05,0.0,-4.2148510755547065e-05,-4.5388699431673606e-07,-16.681743606353425,-9.971051305362154e-10,-1.439186037945742e-08,-8.004968525631306e-05,-0.020503106342824193,-0.009459543217569703,0.0,1.117641327106029,-0.000657550684505946,0.0,0.0,-0.01564643829599065,0.0,-1.3089050775080617e-05,0.0,0.07121502109940882,0.0,0.0,0.0,0.0,0.0,2.135280806033443,0.0,0.0,-2.0937971956753053e-09,0.004254162411474046,-2.298705955307349e-05,-0.0008236267410513151,0.0,-0.0,0.0,0.0,-0.0,3.6195749796076884e-13,0.0,7.207986694899753,0.0,-0.00973426015426652,-0.015036411776095748,0.041650198245456745,0.0,-0.0005844621703536649,-0.0006442547671377353,-0.0019495970832196508,0.16876955675698,0.035432215202587006,-0.00399688171423417,2.0275806623106845,0.2549933812472211,-0.0015340342216795138,-1.5586641657363588e-05,-0.0014094096892693783,0.0,-0.00017404476462134572,0.0
0.4005722460658083,0.0,0.0,-8.683031807241536e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,6.817287599820305,-0.005128201956875611,0.08904239178032394,0.0,2.4352904407370515,0.0,0.0,-1.3368864014961656e-09,0.7622387023775631,0.0,0.16752231251372438,3.598986829336169,-1.3923614865090377e-08,-0.0,0.0,0.049315679429358605,0.07188486913771754,0.0,0.5384346330128879,0.0,0.0,-5.514514412015977e-09,0.0,0.0,0.024693314543673912,0.02700144645390952,0.0,0.0,-0.0013785714942403265,0.0,-0.007929530106996891,-0.0007138601540942378,0.0,0.03880310709432021,0.074825136315536,0.024559331053162128,0.02569910861492668,0.0036953162567617613,-0.0037000174817619727,0.23011689421327328,0.013561744665366863,-0.00012185482770074966,-0.004181936411781031,-4.411374122388428e-05,-0.0002534316345083005,0.11718467839385999,-1.5051094011552305e-06,-5.443427794724182e-11,-0.00015592367094336454,0.7402256911292405,0.0,-0.1725827466058034,0.0,-0.00020607815373391256,-0.022262151177213217,-2.8430076583112026e-06,0.08718696276573866,0.0,0.0,0.0,-0.00014347885180588407,-0.0002716358065085724,-0.0006199434844445471,0.0147570685012889,-0.0020727276665857127,0.0,-0.0,-4.1081676738207765e-05,0.0,-4.209079082233705e-05,-4.5388699431673606e-07,-3.7572801213356195,0.016312024491059632,-1.439186037945742e-08,-8.004968525631306e-05,-0.020503106342824193,-0.009459543217569703,0.0,1.0198832526925317,-0.000657550684505946,0.0,0.0,-0.01564643829599065,0.0,-1.3089050775080617e-05,0.0,0.08987176136024012,0.0,0.0,0.0,0.0,0.0,1.555661626364351,0.0,0.0,0.32586951619018156,0.009139663080251775,-2.298705955307349e-05,-0.0008236267410513151,0.0,-0.0,0.0,0.0,-0.0,3.6195749796076884e-13,0.0,4.049938549081889,0.0,-0.00973426015426652,-0.014452271154078952,0.06924396245453672,0.0,-0.0005537984138621325,-0.0006442547671377353,-0.0019495970832196508,0.15589748733131803,0.06707009791513673,-0.00399688171423417,1.5979087689027593,0.25576035470405634,-0.0015340342216795138,0.009144287186054595,-0.0014094096892693783,0.0,-0.0001645428936957424,0.0
0.6008583690987125,0.0,0.0,-8.683031807241536e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,3.19659540718951,-0.005128201956875611,0.05408339992591203,0.0,1.0712989755104705,0.0,0.0,-1.3368864014961656e-09,0.8114297389532915,0.0,0.1762295462585817,2.029085099945784,-1.3923614865090377e-08,-0.0,0.0,0.05965349313869269,0.06706792835202982,0.0,0.40527537794019397,0.0,0.0,-5.507182686503266e-09,0.0,0.0,0.026942264347935084,0.02053489342512175,0.0,0.0,-0.0013785714942403265,0.0,-0.005850748752842168,0.026644640358243044,0.0,0.03559133676961735,0.06935060475879713,0.0365004661956687,0.04033188650309948,0.015589710854560892,0.09390533475809847,0.16985424386328857,0.03216996511687116,0.009581233013157758,-0.004181936411781031,0.0006020345029969951,0.00048106174342061827,0.12050521442130069,-1.5051094011552305e-06,-5.443427794724182e-11,-0.00015592367094336454,0.4881646903802088,0.0,-0.1725827466058034,0.0,-0.00020607815373391256,0.08941893949448262,0.004248416478988543,0.08101181003078405,0.0,0.0,0.0,0.41125877112939535,0.06721226440241161,1.01210821125418,0.018133875704660102,0.1941406760405837,0.0,-0.0,3.885007670802363,0.0,-4.203678862866612e-05,0.10861466926031481,-0.7522343907971824,0.022810459729165598,-1.439186037945742e-08,0.25838239333891594,-0.020503106342824193,-0.009459543217569703,0.0,0.7963206830089345,-0.0006566262599010726,0.0,0.0,-0.01564643829599065,0.0,-1.3089050775080617e-05,0.0,0.11719861928655634,0.0,0.0,0.0,0.0,0.0,1.0074105510170022,0.0,0.0,0.3475103402558165,0.035466303834159454,-2.298705955307349e-05,-0.0008236267410513151,0.0,-0.0,0.0,0.0,-0.0,-3.111684364325567,0.0,2.1518894116538494,0.0,-0.00973426015426652,-0.014324114594862809,0.07139601422292137,0.0,0.039981998777622374,0.05183802087001156,-0.0019495970832196508,0.16296849968869878,0.09142014970972231,0.09234311698154687,1.1193690560009806,0.21520925271149166,0.10617739212487978,0.01880052104539638,-0.0014094096892693783,0.0,-0.00015522313411384017,0.0
0.8011444921316166,0.0,0.0,-8.76207359647458e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.4029451485776971,-0.004690555815295653,0.030309736614681476,0.0,0.4296581464961448,0.0,0.0,-1.3368864014961656e-09,0.756915530700604,0.0,0.16991799674772162,1.0712526344703626,-1.3923614865090377e-08,-0.0,0.0,0.06103696101752517,0.06214576959764758,0.0,0.27115292644788025,0.0,0.0,-5.507182686503266e-09,0.0,0.0,0.022013046981733765,0.03055996465459731,0.0,0.0,-0.001268208693541631,0.0,0.0077096866823743344,0.040691048480646155,0.0,0.03897652221814467,0.052429961888632116,0.0416730368679857,0.04753245582311598,0.027760844221614858,0.1452576464714954,0.20826225393339817,0.0994412322842019,0.01763981783395156,-0.004182705900855318,0.011409073380978282,0.0028974169180987904,0.1117358332169989,0.24236839888924427,-5.443427794724182e-11,0.1818981691727411,0.3009722353241903,0.0,-0.17008299395664758,0.0,-0.00020607815373391256,0.15014656272163165,0.00449818769285873,0.07266880940626158,0.0,0.0,0.0,0.33337376804343205,0.10925883954127516,0.7313722106500351,0.05876213987192932,0.2017157921902766,0.0,-0.0,3.1894910265593404,0.0,0.00811383309499812,0.10438746167547974,-0.14119004310447159,0.06468145441739315,-1.439186037945742e-08,0.21683135758177086,-0.020555195371268462,0.061282479544200165,0.0,0.5726204644944795,-0.0006566262599010726,0.0,0.0,-0.015674306234392595,0.0,-1.3089050775080617e-05,0.0,0.1492089582338331,0.0,0.0,0.0,0.0,0.0,0.6115641003912617,0.0,0.0,0.3070305818220469,0.03694582119621763,-2.298705955307349e-05,0.06077613096209959,0.0,-0.0,0.0,0.0,-0.0,-1.837143500810923,0.0,1.123395209714227,0.0,-0.00973426015426652,-0.014324114594862809,0.06407948682104216,0.0,0.06275318812705748,0.051045278177091556,-0.0019495970832196508,0.13719211709845935,0.08782636809622305,0.10091055722189765,0.7351329521829648,0.16609623156845943,0.16572301349393753,0.04645823019794793,0.033764511888940016,0.0,-0.00014674866814854868,0.0
1.0014306151645207,0.0,0.0,-8.76207359647458e-05,0.0,-0.013558411426182816,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.590634983984762,-0.004281673757599995,0.016182302566373777,0.0,0.16327694841134116,0.0,0.0,-1.3368864014961656e-09,0.656227097165614,0.0,0.1551073311606099,0.5424575710445034,-1.3923614865090377e-08,-0.0,0.0,0.05598467090425111,0.05753875989225482,0.0,0.17007819579940056,0.0,0.0,-5.514514412015977e-09,0.0,0.0,0.015964155423985653,0.026792312770824552,0.0,0.0,-0.0011642959401947535,0.0,0.01521031313095443,0.04709318760856731,0.0,0.037658980010885905,0.03684971681422052,0.04880677954152637,0.04846536235136494,0.02667189645873949,0.24974353117006723,0.18541219289125566,0.11231567037182662,0.02426362649516623,0.015708199324422873,0.022569214111915526,0.022970922239256186,0.09832249311944155,0.3315331163834524,-5.443427794724182e-11,0.4790134930602303,0.17772504051506674,0.0,-0.17008299395664758,0.0,-0.00020607815373391256,0.1795566528919822,0.04473560825911285,0.06402478081862684,0.0,0.0,0.0,0.5398576685855065,0.12739419794340437,1.0955096294695061,0.06545449846747368,0.2343288324346873,0.0,-0.0,3.706952118608809,0.0,0.013209885926078642,0.26388189580450055,-0.025440532061177475,0.09497804083405786,-1.439186037945742e-08,1.2757339903997233,-0.020555195371268462,0.10261115373741114,0.0,1.2734706817081791,0.012388765133946617,0.0,0.0,-0.015674306234392595,0.0,-1.3089050775080617e-05,0.0,0.1529696783959783,0.0,0.0,0.0,0.0,0.0,0.3563688315423535,0.0,0.0,0.2660030676766788,0.06391593865807221,-2.298705955307349e-05,0.07940012835299383,0.0,-0.0,0.0,0.0,-0.0,-2.547868186484537,0.0,0.5830349107456119,0.0,-0.00973426015426652,-0.013200873147647653,0.05415963697844983,0.0,0.0742416924934481,0.052059009669538484,-0.0019500046963850306,0.11258860001228499,0.0807671988998734,0.1739893724439433,0.46347863214139806,0.1216530861060288,0.19645298032066288,0.061199389174347744,0.03718083470219918,0.0,-0.0001387368046726228,0.0
1.201716738197425,0.0,0.0,0.04184582313383302,0.0,-0.013590723950132154,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.24274629861403754,-0.0039092790213011855,0.008375059151990763,0.0,0.05989238046504106,0.0,0.0,-1.3413294875760198e-09,0.5462914404168129,0.0,0.1421900007371189,0.26825924383617633,-1.3942076177291349e-08,-0.0,0.0,0.05122796336754533,0.053269901003125876,0.0,0.10254598688119979,0.0,0.0,-5.514514412015977e-09,0.0,0.0,0.01083441241349837,0.020886219098890928,0.0,0.0,-0.00106888832533599,0.0,0.019025845170287877,0.04925273216537061,0.0,0.034169424851796096,0.02510574868846837,0.05036696028604862,0.04583530095581008,0.022075782893763034,0.23101149006637706,0.14173907010796413,0.1080168017858585,0.02963742966689638,0.019385638060688555,0.022431532673360368,0.03122760622921266,0.08405928186790804,0.5597673718857251,0.12462182904565236,0.3217487363451618,0.10220082540073933,0.0,0.23847906701428181,0.0,-0.00020621717059640378,0.19037343306817314,0.0469462423913841,0.06474896609960303,0.0,0.0,0.0,0.48451257111216867,0.13241299790296687,1.063201953490379,0.08685982335661299,0.2704328993749844,0.0,-0.0,2.5893400779624645,0.0,0.016108497457822703,0.2333827324377502,-0.004437778455137901,0.10120011906430613,-1.4496429389940411e-08,1.5012136021352707,-0.020555195371268462,0.12145076147052722,0.0,1.2645091593265503,0.015254820921368492,0.0,0.0,-0.01568099653705494,0.0,0.7646448334188921,0.0,0.14205748452616837,0.0,0.0,0.0,0.0,0.0,0.20185171409289196,0.0,0.0,0.22466662118698777,0.06422547975702554,-2.3004831330102934e-05,0.08091820228054732,0.0,-0.0,0.0,0.0,-0.0,-1.3778979439490773,0.0,0.3036567632046833,0.0,-0.009744426555017437,-0.013208038012900786,0.04445233404818763,0.0,0.07872863153537435,0.05737308543011987,-0.0019500046963850306,0.1279347246175202,0.07386480477733685,0.1712452113064908,0.285315246488215,0.08610538562789186,0.21082469472864618,0.06736239192282231,0.12821507542728985,0.0,-0.00013144669283440114,0.0
1.4020028612303292,0.0,0.0,0.5268691954362438,0.0,-0.013590723950132154,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.09725719727623164,0.009745902051894021,0.004232004589256049,0.0,0.021471884699290598,0.0,0.0,0.0245563996578635,0.44236685516233276,0.0,0.19478201158722513,0.1282167578590128,0.022205819890108745,-0.0,0.0,0.046738133533539804,0.04931558980338306,0.0,0.06003228639822036,0.0,0.0,-5.514514412015977e-09,0.0,0.0,0.007078695068386746,0.01683229305949555,0.0,0.0,0.02174838550979026,0.0,0.021102680386982375,0.049074632087246106,0.0,0.030181467349960377,0.016854217677868818,0.048689525176655236,0.04181358026648615,0.016539573312249364,0.20596614736719898,0.09998945258478845,0.10147441000750465,0.03398306471649274,0.023364571403618698,0.01890489697489994,0.03153249186527824,0.07085543525772961,0.3787123080650652,0.10486822826266755,0.17261372052259993,0.05703228085056705,0.0,0.27406338936570285,0.0,-0.00020621717059640378,0.18953268432293333,0.04370208601075115,0.06026445458518137,0.0,0.0,0.0,0.35752736789515893,0.12993149873067109,0.7224871583519589,0.08573674585807314,0.23917753591532703,0.0,-0.0,1.673659842101723,0.0,0.017437450915674394,0.16243871759926515,-0.0007615500259822372,0.0952989287181214,-1.4496429389940411e-08,1.0671839772448914,-0.014265790169330304,0.12668404037614042,0.0,1.3721939164866184,0.015327261693787026,0.0,0.0,-0.015694041253677782,0.0,1.4841914990845781,0.0,0.12540785030511295,0.0,0.0,0.0,0.0,0.0,0.111954335864616,0.0,0.0,0.1875008189086975,0.060596818072174805,-2.31492997562589e-05,0.0760841210953593,0.0,-0.0,0.0,0.0,-0.0,-0.6504987014000534,0.0,0.15714373740875806,0.0,-0.009744426555017437,-0.01328084030297587,0.0361018154355281,0.0,0.07889913613908171,0.0498200467282453,-0.0019506498952468311,0.10844652306384875,0.06766916996049901,0.1576410594864199,0.2273416580992533,0.05925723543416365,0.21432816822275738,0.06793530960221687,0.13549770157804078,0.0,-0.00012427014937363835,0.0
1.6022889842632333,0.0,0.0,0.63604145778011,0.0,-0.013644252864675794,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0387939502961845,0.018082699182324448,0.0021000078320947938,0.0,0.007595598295715413,0.0,0.0,0.03165688532570982,0.34767114338636995,0.0,0.21624420621381388,0.05951314371091085,0.024793307038286822,-0.0,0.0,0.042723304779349026,0.04575825913377041,0.0,0.03442631626911573,0.008708633473013053,0.0,0.0007652527338917149,0.0,0.0,0.004449602435987084,0.012757619228027177,0.0,0.0,0.033237441393617895,0.0,0.021822769435039087,0.04746031824070103,0.0,0.026368543830811716,0.011229111695870857,0.04497253445133873,0.03695519101405783,0.011215565536344698,0.20985544524281843,0.06726126621475766,0.09484856954491142,0.03733696342172787,0.021028537421460824,0.014950875740140621,0.02866762658762219,0.05891963861524588,0.22811557341403593,0.17005551172448466,0.08369086906305881,0.03105925778134129,0.0,0.31682047866684476,0.0,-0.00020621717059640378,0.18324520686846318,0.04000827300438896,0.05386236498807769,0.0,0.0,0.0,0.25824499557949776,0.12368032991027196,0.48511733143835256,0.07824298188335904,0.1999082695955834,0.0,-0.0,1.064739182535295,0.0,0.017808728426024475,0.10341020393205227,-0.00012697071041622228,0.08367814060460671,-1.4587603523624451e-08,0.7114185319744599,0.01764898344377351,0.1245427243625072,0.0,1.1572265698395257,0.014678708256344987,0.0,0.0,0.05555577691018911,0.0,0.8979244208668111,0.0,0.10608377825581612,0.0,0.0,0.0,0.0,0.0,0.12262700941038877,0.0,0.0,0.15631621693980682,0.056660142778134415,-2.31492997562589e-05,0.06914038568708263,0.0,-0.0,0.0,0.0,-0.0,-0.28928397985868454,0.0,0.08127825237693513,0.0,-0.0023833298610116756,0.04467103379957867,0.028879201674328534,0.0,0.07640444512598855,0.04133999098117933,-0.0019506498952468311,0.08907754529050921,0.061731829861944164,0.1440804268766591,0.16270844342132024,0.03976517867552792,0.21340203106399408,0.06521769208510195,0.13097467351863626,0.0,-0.00011748537479892018,0.0
1.8025751072961373,0.0,0.0,0.6043478026121746,0.0,-0.013644252864675794,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.015225182383706357,0.02284311884220709,0.001027965332781422,0.0,0.0026292014138642405,0.0,0.0,0.03053700187424425,0.26958574896105664,0.0,0.2148949593756808,0.02659182664230368,0.020713931475495263,-0.0,0.0,0.03897357696693001,0.042361623214425013,0.0,0.12775021501780665,0.005445254781628142,0.0,0.0010973981090470247,0.0,0.0,0.00788434157262897,0.010035969806457658,0.0,0.0,0.0396808789886491,0.0,0.02173864602744264,0.045180102204312796,0.0,0.022889678601114887,0.007454744702026977,0.04024916410854376,0.03210389699858759,0.006530712197661881,0.18842193234507762,0.08255504486431019,0.08860670749500782,0.039877975408716,0.01934788357461376,0.011448166669217162,0.03105426697926112,0.04866823104695785,0.13391527879733958,0.13255276422694265,0.5432559201126524,0.016431648395158475,0.0,0.29843325185368663,0.0,-0.00020621717059640378,0.17233732985806569,0.03651647874136605,0.047305517833481976,0.0,0.0,0.0,0.18602991957950324,0.11572237939011099,0.32228851531324154,0.06953610170658242,0.16479805884831197,0.0,-0.0,0.6951855591790407,0.0,0.01734380509261887,0.06296412830457082,-2.1183704661447133e-05,0.0704254223534335,-1.4587603523624451e-08,0.4668889123442005,0.016738679419967407,0.11846945574049135,0.0,0.8761938739745933,0.013871947907663494,0.0,0.0,0.09259000072442894,0.0,1.9866153713710424,0.0,0.08722543101484971,0.0,0.0,0.0,0.0,0.0,0.27889629423347256,0.0,0.0,0.13008406984332152,0.05289768690364979,0.036106460062123834,0.06179311937730197,0.0,-0.0,0.0,0.0,-0.0,-0.12979220437356032,0.0,0.042365671217186276,0.0,0.0,0.06318939376299015,0.02298535889055943,0.0,0.07243280517587201,0.03403314088692606,-0.0019506498952468311,0.0728741703848946,0.06609746438348256,0.13168032630007373,0.10720592928109188,0.026046026038098552,0.20806335888557229,0.06037754310103926,0.12501142350007552,0.0,-0.00011107098726145327,0.0
